AccountId,CustomerId,Accountname,Balance
10528,10528,Checking Account,14021.84
10529,10529,Personal Loan Account,8481.03
10530,10530,Checking Account,7800.76
10531,10531,Credit Card Account,7704.25
10532,10532,Money Market Account,7827.02
10533,10533,Credit Card Account,10685.33
10534,10534,Money Market Account,8034.59
10535,10535,Credit Card Account,9990.39
10536,10536,Home Loan Account,8906.25
10537,10537,Auto Loan Account,5309.46
10538,10538,Home Loan Account,13391.68
10539,10539,Checking Account,4870.23
10540,10540,Investment Account,8892.66
10541,10541,Credit Card Account,9497.05
10542,10542,Home Loan Account,6411.4
10543,10543,Personal Loan Account,9376.48
10544,10544,Auto Loan Account,8724.11
10545,10545,Personal Loan Account,8092.14
10546,10546,Home Loan Account,9015.39
10547,10547,Home Loan Account,12453.34
10548,10548,Personal Loan Account,7533.49
10549,10549,Checking Account,6701.89
10550,10550,Savings Account,12985.15
10551,10551,Credit Card Account,11041.09
10552,10552,Auto Loan Account,8793.88
10553,10553,Money Market Account,15031.68
10554,10554,Money Market Account,3141.67
10555,10555,Home Loan Account,16296.1
10556,10556,Checking Account,12079.38
10557,10557,Investment Account,6222.34
10558,10558,Personal Loan Account,17235.56
10559,10559,Investment Account,11028.14
10560,10560,Money Market Account,14196.79
10561,10561,Money Market Account,16502.48
10562,10562,Auto Loan Account,8847.08
10563,10563,Auto Loan Account,7012.94
10564,10564,Checking Account,15778.21
10565,10565,Checking Account,8008.48
10566,10566,Money Market Account,7677.75
10567,10567,Personal Loan Account,11026.41
10568,10568,Savings Account,6266.1
10569,10569,Home Loan Account,7115.96
10570,10570,Credit Card Account,17226.52
10571,10571,Personal Loan Account,7002.51
10572,10572,Auto Loan Account,6399.44
10573,10573,Personal Loan Account,862.13
10574,10574,Credit Card Account,10392.08
10575,10575,Personal Loan Account,12332.54
10576,10576,Credit Card Account,14933.86
10577,10577,Money Market Account,6775.72
10578,10578,Auto Loan Account,12163.47
10579,10579,Money Market Account,6728.78
10580,10580,Money Market Account,10589.91
10581,10581,Checking Account,11464.94
10582,10582,Investment Account,10276.98
10583,10583,Money Market Account,10788.86
10584,10584,Home Loan Account,6260.97
10585,10585,Savings Account,12296.88
10586,10586,Credit Card Account,10047.42
10587,10587,Personal Loan Account,9414.95
10588,10588,Money Market Account,11297.32
10589,10589,Home Loan Account,14952.2
10590,10590,Auto Loan Account,15340.64
10591,10591,Money Market Account,12140.75
10592,10592,Money Market Account,15086.75
10593,10593,Investment Account,12412.03
10594,10594,Personal Loan Account,9006.52
10595,10595,Auto Loan Account,15014.2
10596,10596,Money Market Account,12861.4
10597,10597,Money Market Account,9910.39
10598,10598,Checking Account,11027.16
10599,10599,Savings Account,13420.88
10600,10600,Savings Account,14195.96
10601,10601,Auto Loan Account,13142.9
10602,10602,Home Loan Account,11474.24
10603,10603,Home Loan Account,12508.08
10604,10604,Auto Loan Account,2261.1
10605,10605,Home Loan Account,3829.38
10606,10606,Money Market Account,9416.7
10607,10607,Home Loan Account,14143.94
10608,10608,Checking Account,2657.37
10609,10609,Savings Account,16956.94
10610,10610,Auto Loan Account,5040.89
10611,10611,Money Market Account,10431.78
10612,10612,Auto Loan Account,8079.76
10613,10613,Checking Account,10199.14
10614,10614,Home Loan Account,5407.63
10615,10615,Credit Card Account,17757.96
10616,10616,Money Market Account,8379.82
10617,10617,Personal Loan Account,8303.65
10618,10618,Personal Loan Account,12344.8
10619,10619,Checking Account,6436.43
10620,10620,Home Loan Account,12247.15
10621,10621,Personal Loan Account,12406.45
10622,10622,Home Loan Account,2314.56
10623,10623,Credit Card Account,4467.34
10624,10624,Auto Loan Account,3709.9
10625,10625,Checking Account,12152.02
10626,10626,Investment Account,15332.41
10627,10627,Investment Account,7970.6
10628,10628,Checking Account,3447.82
10629,10629,Credit Card Account,4406.51
10630,10630,Home Loan Account,6292.78
10631,10631,Personal Loan Account,11510.52
10632,10632,Money Market Account,11810.83
10633,10633,Personal Loan Account,13801.65
10634,10634,Home Loan Account,8492.85
10635,10635,Personal Loan Account,13803.85
10636,10636,Credit Card Account,9265.49
10637,10637,Money Market Account,10796.17
10638,10638,Money Market Account,12719.61
10639,10639,Personal Loan Account,4406.21
10640,10640,Home Loan Account,13811.8
10641,10641,Personal Loan Account,11272.41
10642,10642,Auto Loan Account,15993.32
10643,10643,Investment Account,10231.95
10644,10644,Savings Account,13255.02
10645,10645,Home Loan Account,9454.77
10646,10646,Investment Account,11885.36
10647,10647,Savings Account,12622.32
10648,10648,Money Market Account,11717.89
10649,10649,Credit Card Account,12772.74
10650,10650,Home Loan Account,13748
10651,10651,Home Loan Account,5608.9
10652,10652,Money Market Account,11783.89
10653,10653,Auto Loan Account,11655.72
10654,10654,Home Loan Account,9721.75
10655,10655,Money Market Account,15144.58
10656,10656,Credit Card Account,15520.1
10657,10657,Investment Account,11043.79
10658,10658,Auto Loan Account,7257.44
10659,10659,Credit Card Account,10005
10660,10660,Savings Account,9542.48
10661,10661,Checking Account,10259.56
10662,10662,Home Loan Account,9023
10663,10663,Investment Account,5980.64
10664,10664,Checking Account,12088.93
10665,10665,Investment Account,1566.76
10666,10666,Credit Card Account,3134.43
10667,10667,Credit Card Account,5703.73
10668,10668,Auto Loan Account,7500.05
10669,10669,Savings Account,17463.53
10670,10670,Credit Card Account,9789.08
10671,10671,Credit Card Account,7984.51
10672,10672,Investment Account,18527.78
10673,10673,Checking Account,4239.02
10674,10674,Savings Account,16137.14
10675,10675,Money Market Account,6683.93
10676,10676,Money Market Account,13399.98
10677,10677,Credit Card Account,8540.21
10678,10678,Auto Loan Account,6806.55
10679,10679,Credit Card Account,8502.46
10680,10680,Home Loan Account,7919.52
10681,10681,Checking Account,9392.41
10682,10682,Home Loan Account,10947.13
10683,10683,Credit Card Account,8901.03
10684,10684,Checking Account,7111.99
10685,10685,Credit Card Account,14335.16
10686,10686,Auto Loan Account,4773.01
10687,10687,Investment Account,13148.21
10688,10688,Personal Loan Account,13033.31
10689,10689,Money Market Account,12021.65
10690,10690,Money Market Account,2992.76
10691,10691,Home Loan Account,7762.22
10692,10692,Credit Card Account,13666.14
10693,10693,Savings Account,5083.87
10694,10694,Home Loan Account,7386.58
10695,10695,Auto Loan Account,16646.68
10696,10696,Money Market Account,7990.59
10697,10697,Checking Account,15741.7
10698,10698,Savings Account,8867.02
10699,10699,Credit Card Account,7719.72
10700,10700,Personal Loan Account,11449.76
10701,10701,Personal Loan Account,12345.23
10702,10702,Checking Account,11077.54
10703,10703,Credit Card Account,14355.16
10704,10704,Investment Account,7968.12
10705,10705,Checking Account,13444.48
10706,10706,Savings Account,8431.89
10707,10707,Checking Account,9125.55
10708,10708,Savings Account,15432.82
10709,10709,Personal Loan Account,4850.1
10710,10710,Savings Account,12962.4
10711,10711,Credit Card Account,14210.19
10712,10712,Auto Loan Account,12653.77
10713,10713,Personal Loan Account,15143.54
10714,10714,Credit Card Account,7126.46
10715,10715,Personal Loan Account,7043.24
10716,10716,Personal Loan Account,16813.81
10717,10717,Auto Loan Account,2305.33
10718,10718,Savings Account,8607
10719,10719,Credit Card Account,7977.3
10720,10720,Auto Loan Account,4330.65
10721,10721,Investment Account,13687.87
10722,10722,Auto Loan Account,13356.63
10723,10723,Auto Loan Account,15722.84
10724,10724,Money Market Account,15544.6
10725,10725,Personal Loan Account,10018.91
10726,10726,Investment Account,11303.18
10727,10727,Personal Loan Account,14354.78
10728,10728,Home Loan Account,2776.37
10729,10729,Home Loan Account,719.51
10730,10730,Savings Account,2948.87
10731,10731,Money Market Account,18024.92
10732,10732,Home Loan Account,7752.59
10733,10733,Auto Loan Account,13932.92
10734,10734,Personal Loan Account,7886.01
10735,10735,Checking Account,12533.62
10736,10736,Checking Account,16085.83
10737,10737,Money Market Account,11525.66
10738,10738,Savings Account,13070.87
10739,10739,Checking Account,14815.24
10740,10740,Auto Loan Account,11030.78
10741,10741,Personal Loan Account,11749.83
10742,10742,Investment Account,16190.84
10743,10743,Checking Account,15496.36
10744,10744,Personal Loan Account,15370.73
10745,10745,Investment Account,3294.14
10746,10746,Investment Account,11423.38
10747,10747,Checking Account,16136.37
10748,10748,Personal Loan Account,11955.84
10749,10749,Money Market Account,8525.21
10750,10750,Personal Loan Account,12819.15
10751,10751,Credit Card Account,918.16
10752,10752,Home Loan Account,11625.9
10753,10753,Investment Account,16532.53
10754,10754,Checking Account,18627.99
10755,10755,Auto Loan Account,7976.77
10756,10756,Checking Account,10071
10757,10757,Money Market Account,7516.35
10758,10758,Money Market Account,4065.35
10759,10759,Auto Loan Account,13812.36
10760,10760,Auto Loan Account,12009.55
10761,10761,Personal Loan Account,5600.73
10762,10762,Money Market Account,7422.54
10763,10763,Credit Card Account,14582.12
10764,10764,Home Loan Account,15282.7
10765,10765,Checking Account,9727
10766,10766,Investment Account,6205.34
10767,10767,Personal Loan Account,8351.15
10768,10768,Home Loan Account,13067.91
10769,10769,Savings Account,11171.75
10770,10770,Money Market Account,9599.74
10771,10771,Investment Account,10186.79
10772,10772,Home Loan Account,8050.17
10773,10773,Personal Loan Account,1618.99
10774,10774,Savings Account,9163.7
10775,10775,Money Market Account,7098.67
10776,10776,Home Loan Account,12503.94
10777,10777,Money Market Account,6616.33
10778,10778,Credit Card Account,13309.25
10779,10779,Auto Loan Account,8415.02
10780,10780,Home Loan Account,11130.61
10781,10781,Credit Card Account,6079.21
10782,10782,Checking Account,10552.64
10783,10783,Savings Account,9427.97
10784,10784,Personal Loan Account,9196.15
10785,10785,Personal Loan Account,13105.71
10786,10786,Auto Loan Account,9460.16
10787,10787,Savings Account,18493.01
10788,10788,Auto Loan Account,14258.69
10789,10789,Investment Account,9090.36
10790,10790,Savings Account,14819.04
10791,10791,Investment Account,8966.14
10792,10792,Money Market Account,12549.72
10793,10793,Savings Account,12918.28
10794,10794,Investment Account,9176.68
10795,10795,Personal Loan Account,8578.24
10796,10796,Savings Account,16393.44
10797,10797,Investment Account,14754.53
10798,10798,Investment Account,13508.17
10799,10799,Checking Account,15493.41
10800,10800,Personal Loan Account,12846.96
10801,10801,Savings Account,4181.34
10802,10802,Credit Card Account,18107.75
10803,10803,Investment Account,13555.42
10804,10804,Money Market Account,16344.64
10805,10805,Investment Account,14930
10806,10806,Home Loan Account,9522.2
10807,10807,Credit Card Account,16562.25
10808,10808,Auto Loan Account,6666.53
10809,10809,Credit Card Account,13390.28
10810,10810,Auto Loan Account,6161.44
10811,10811,Auto Loan Account,8277.57
10812,10812,Money Market Account,1668.93
10813,10813,Money Market Account,10161.63
10814,10814,Savings Account,7945.85
10815,10815,Investment Account,5508.86
10816,10816,Money Market Account,12064.51
10817,10817,Money Market Account,13400.35
10818,10818,Money Market Account,9737.6
10819,10819,Savings Account,9950.23
10820,10820,Auto Loan Account,16935.45
10821,10821,Investment Account,15396.44
10822,10822,Investment Account,11003.4
10823,10823,Personal Loan Account,11312.06
10824,10824,Investment Account,14295.1
10825,10825,Home Loan Account,10109.5
10826,10826,Investment Account,11252.6
10827,10827,Home Loan Account,8613.89
10828,10828,Savings Account,12873.31
10829,10829,Auto Loan Account,13977.59
10830,10830,Savings Account,8060.98
10831,10831,Credit Card Account,10917.13
10832,10832,Credit Card Account,12920.84
10833,10833,Money Market Account,5542.7
10834,10834,Money Market Account,12322.7
10835,10835,Auto Loan Account,7513.83
10836,10836,Investment Account,1529.85
10837,10837,Credit Card Account,8977
10838,10838,Investment Account,8108.3
10839,10839,Savings Account,14148.99
10840,10840,Savings Account,6013.79
10841,10841,Personal Loan Account,7935.27
10842,10842,Investment Account,10556.87
10843,10843,Savings Account,16789.21
10844,10844,Personal Loan Account,8783.61
10845,10845,Checking Account,15477.86
10846,10846,Investment Account,14112.94
10847,10847,Money Market Account,6966.09
10848,10848,Checking Account,6093.02
10849,10849,Checking Account,2101.02
10850,10850,Savings Account,12714.51
10851,10851,Home Loan Account,14223.63
10852,10852,Home Loan Account,5094.76
10853,10853,Investment Account,5707.05
10854,10854,Money Market Account,14349.5
10855,10855,Checking Account,11084.06
10856,10856,Investment Account,13435.18
10857,10857,Home Loan Account,13236.82
10858,10858,Personal Loan Account,9784.89
10859,10859,Credit Card Account,15884.83
10860,10860,Investment Account,12233.73
10861,10861,Auto Loan Account,6212.43
10862,10862,Investment Account,9946.57
10863,10863,Savings Account,15875.12
10864,10864,Investment Account,18542.04
10865,10865,Credit Card Account,17371.03
10866,10866,Savings Account,13985.96
10867,10867,Home Loan Account,3902.97
10868,10868,Investment Account,17938.71
10869,10869,Personal Loan Account,11588.29
10870,10870,Auto Loan Account,15579.75
10871,10871,Personal Loan Account,7263.31
10872,10872,Savings Account,7239.83
10873,10873,Investment Account,8596.89
10874,10874,Savings Account,9704.77
10875,10875,Money Market Account,9216.94
10876,10876,Money Market Account,7364.28
10877,10877,Home Loan Account,19181.52
10878,10878,Auto Loan Account,6148.71
10879,10879,Investment Account,11460.43
10880,10880,Savings Account,8405.11
10881,10881,Savings Account,9744.3
10882,10882,Savings Account,13938
10883,10883,Home Loan Account,15128.9
10884,10884,Personal Loan Account,8548.55
10885,10885,Money Market Account,12948.07
10886,10886,Personal Loan Account,14529.56
10887,10887,Money Market Account,16125.18
10888,10888,Personal Loan Account,6919.38
10889,10889,Money Market Account,10998.03
10890,10890,Credit Card Account,12246.18
10891,10891,Home Loan Account,3609.56
10892,10892,Checking Account,9007.21
10893,10893,Checking Account,14253.02
